%time,field.sensors0.values0,field.sensors0.values1,field.sensors0.values2,field.sensors0.values3,field.sensors0.values4,field.sensors0.values5,field.sensors0.values6,field.sensors0.values7,field.sensors0.values8,field.sensors0.values9,field.sensors0.values10,field.sensors0.values11,field.sensors0.values12,field.sensors0.values13,field.sensors0.values14,field.sensors0.values15,field.sensors0.values16,field.sensors0.values17,field.sensors0.values18,field.sensors0.values19,field.sensors0.values20,field.sensors0.values21,field.sensors0.values22,field.sensors0.values23,field.sensors0.values24,field.sensors0.values25,field.sensors0.values26,field.sensors0.values27,field.sensors0.values28,field.sensors0.values29,field.sensors0.values30,field.sensors0.values31,field.sensors0.values32,field.sensors0.values33,field.sensors0.values34,field.sensors0.values35,field.sensors0.values36,field.sensors0.values37,field.sensors0.values38,field.sensors0.values39,field.sensors0.values40,field.sensors0.values41,field.sensors0.values42,field.sensors0.values43,field.sensors0.values44,field.sensors0.values45,field.sensors0.values46,field.sensors0.values47,field.sensors0.values48,field.sensors0.values49,field.sensors0.values50,field.sensors0.values51,field.sensors0.values52,field.sensors0.values53,field.sensors0.values54,field.sensors0.values55,field.sensors0.values56,field.sensors0.values57,field.sensors0.values58,field.sensors0.values59,field.sensors0.values60,field.sensors0.values61,field.sensors0.values62,field.sensors0.values63
1.49743185035215E+018,55,0,0,0,0,24,0,0,250,0,39,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,97,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185035852E+018,56,0,0,0,0,27,0,0,268,0,41,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,91,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185036491E+018,58,0,0,0,0,30,0,0,259,0,42,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,90,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185037138E+018,49,0,0,0,0,34,0,0,263,0,40,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185037768E+018,50,0,0,0,0,43,0,0,331,0,38,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185038416E+018,50,0,0,0,0,53,0,0,384,0,40,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974318503905E+018,51,0,0,0,0,51,0,0,427,0,42,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185039681E+018,49,0,0,0,0,65,0,0,440,0,43,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185040302E+018,57,0,0,0,0,74,0,0,448,0,43,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185040939E+018,55,0,0,0,0,83,0,0,465,0,44,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,97,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185041589E+018,59,0,0,0,0,85,0,0,475,0,43,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185042214E+018,54,0,0,0,0,90,0,0,453,0,47,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185042863E+018,57,0,0,0,0,78,0,0,424,0,46,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,100,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185043502E+018,59,0,0,0,0,79,0,0,402,0,48,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,96,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185044126E+018,56,0,0,0,0,87,0,0,382,0,46,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,98,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185044784E+018,58,0,0,0,0,79,0,0,384,0,47,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185045416E+018,56,0,0,0,0,81,0,0,384,0,44,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,92,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185046056E+018,56,0,0,0,0,76,0,0,352,0,46,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,91,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185046704E+018,58,0,0,0,0,77,0,0,322,0,42,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,81,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185047325E+018,53,0,0,0,0,82,0,0,313,0,40,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,78,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185047981E+018,57,0,0,0,0,81,0,0,296,0,47,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,74,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185048605E+018,55,0,0,0,0,86,0,0,277,0,42,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,64,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185049241E+018,55,0,0,0,0,81,0,0,246,0,40,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,63,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185049865E+018,54,0,0,0,0,76,0,0,221,0,40,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,52,0,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185050514E+018,56,0,0,0,0,70,0,0,180,0,32,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,56,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185051151E+018,56,0,0,0,0,56,0,0,147,0,35,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,41,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185051791E+018,54,0,0,0,0,60,0,0,146,0,32,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,38,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185052426E+018,56,0,0,0,0,60,0,0,136,0,31,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,38,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185053067E+018,54,0,0,0,0,74,0,0,128,0,32,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,28,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.497431850537E+018,57,0,0,0,0,66,0,0,138,0,32,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,18,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185054343E+018,53,0,0,0,0,74,0,0,140,0,34,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,9,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185054992E+018,51,0,0,0,0,68,0,0,151,0,34,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185055626E+018,54,0,0,0,0,65,0,0,152,0,38,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185056269E+018,52,0,0,0,0,55,0,0,168,0,32,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185056907E+018,53,0,0,0,0,46,0,0,174,0,32,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185057551E+018,51,0,0,0,0,54,0,0,175,0,31,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185058193E+018,49,0,0,0,0,50,0,0,183,0,29,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185058814E+018,52,0,0,0,0,36,0,0,193,0,30,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185059454E+018,50,0,0,0,0,33,0,0,185,0,25,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185060104E+018,50,0,0,0,0,32,0,0,186,0,29,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185060739E+018,48,0,0,0,0,32,0,0,188,0,26,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185061394E+018,51,0,0,0,0,29,0,0,188,0,28,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185062029E+018,52,0,0,0,0,28,0,0,192,0,28,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185062643E+018,51,0,0,0,0,24,0,0,190,0,28,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,3,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185063278E+018,51,0,0,0,0,19,0,0,187,0,29,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185063916E+018,50,0,0,0,0,19,0,0,181,0,26,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185064541E+018,51,0,0,0,0,14,0,0,173,0,28,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185065192E+018,50,0,0,0,0,3,0,0,167,0,26,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185065826E+018,51,0,0,0,0,8,0,0,163,0,25,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185066484E+018,52,0,0,0,0,1,0,0,159,0,30,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185067102E+018,51,0,0,0,0,2,0,0,154,0,29,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974318506774E+018,53,0,0,0,0,4,0,0,160,0,28,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185068391E+018,50,0,0,0,0,2,0,0,155,0,26,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185069028E+018,51,0,0,0,0,0,0,0,155,0,34,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185069681E+018,52,0,0,0,0,0,0,0,152,0,38,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,3,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185070319E+018,50,0,0,0,0,0,0,0,146,0,34,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185070941E+018,53,0,0,0,0,0,0,0,146,0,36,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974318507158E+018,51,0,0,0,0,3,0,0,146,0,36,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185072201E+018,53,0,0,0,0,2,0,0,143,0,39,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185072856E+018,50,0,0,0,0,0,0,0,135,0,33,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974318507348E+018,52,0,0,0,0,0,0,0,134,0,33,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185074126E+018,53,0,0,0,0,0,0,0,125,0,35,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185074768E+018,51,0,0,0,0,0,0,0,124,0,35,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185075405E+018,54,0,0,0,0,0,0,0,120,0,39,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185076044E+018,53,0,0,0,0,0,0,0,116,0,38,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185076689E+018,54,0,0,0,0,0,0,0,119,0,40,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185077326E+018,49,0,0,0,0,0,0,0,119,0,40,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185077954E+018,52,0,0,0,0,3,0,0,66,0,35,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185078595E+018,53,0,0,0,0,0,0,0,69,0,40,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185079243E+018,53,0,0,0,0,4,0,0,68,0,38,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185079864E+018,55,0,0,0,0,2,0,0,72,0,42,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185080502E+018,53,0,0,0,0,5,0,0,69,0,39,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185081154E+018,54,0,0,0,0,6,0,0,70,0,40,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185081796E+018,53,0,0,0,0,4,0,0,71,0,39,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185082428E+018,50,0,0,0,0,5,0,0,72,0,36,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974318508307E+018,54,0,0,0,0,3,0,0,75,0,43,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185083742E+018,52,0,0,0,0,5,0,0,72,0,40,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185084366E+018,54,0,0,0,0,3,0,0,74,0,39,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185085008E+018,53,0,0,0,0,0,0,0,74,0,43,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185085639E+018,52,0,0,0,0,4,0,0,70,0,42,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185086287E+018,54,0,0,0,0,4,0,0,78,0,43,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185086919E+018,51,0,0,0,0,2,0,0,77,0,41,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185087552E+018,55,0,0,0,0,1,0,0,81,0,44,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4974318508819E+018,53,0,0,0,0,6,0,0,81,0,47,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185088829E+018,55,0,0,0,0,5,0,0,79,0,40,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185089471E+018,55,0,0,0,0,4,0,0,84,0,46,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185090092E+018,55,0,0,0,0,7,0,0,85,0,45,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185090741E+018,55,0,0,0,0,6,0,0,90,0,47,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185091366E+018,55,0,0,0,0,10,0,0,92,0,43,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185092005E+018,57,0,0,0,0,8,0,0,97,0,44,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185092629E+018,55,0,0,0,0,10,0,0,98,0,46,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185093266E+018,55,0,0,0,0,13,0,0,96,0,44,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185093915E+018,57,0,0,0,0,8,0,0,99,0,46,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185094554E+018,56,0,0,0,0,11,0,0,100,0,46,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185095193E+018,57,0,0,0,0,9,0,0,102,0,47,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49743185095828E+018,53,0,0,0,0,11,0,0,104,0,42,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
